date,source,category_l1,category_l2,keyword,ratio,rescaled,batch_id,gender,age_group,cid,is_anchor
2026-07-21,naver_datalab_search,,,레인코트,4.51963,0.5446426634724536,srch_b02,,,,False
2026-07-21,naver_datalab_search,,,방수자켓,1.12373,0.13541623987448093,srch_b02,,,,False
2026-07-22,naver_datalab_search,,,반팔티,9.29859,1.0,srch_b02,,,,True
2026-07-22,naver_datalab_search,,,우산,31.62509,3.4010629568568995,srch_b02,,,,False
2026-07-22,naver_datalab_search,,,레인부츠,21.36329,2.297476284038763,srch_b02,,,,False
2026-07-22,naver_datalab_search,,,레인코트,3.22301,0.34661276602151503,srch_b02,,,,False
2026-07-22,naver_datalab_search,,,방수자켓,1.02494,0.11022531373036126,srch_b02,,,,False
2026-07-23,naver_datalab_search,,,반팔티,9.24919,1.0,srch_b02,,,,True
2026-07-23,naver_datalab_search,,,우산,26.58681,2.8745014428290476,srch_b02,,,,False
2026-07-23,naver_datalab_search,,,레인부츠,17.37466,1.878506117833021,srch_b02,,,,False
2026-07-23,naver_datalab_search,,,레인코트,2.59323,0.280373740835684,srch_b02,,,,False
2026-07-23,naver_datalab_search,,,방수자켓,1.25957,0.13618165482599018,srch_b02,,,,False
2026-07-24,naver_datalab_search,,,반팔티,8.89108,1.0,srch_b02,,,,True
2026-07-24,naver_datalab_search,,,우산,15.21363,1.7111115859940524,srch_b02,,,,False
2026-07-24,naver_datalab_search,,,레인부츠,7.31044,0.8222218223207979,srch_b02,,,,False
2026-07-24,naver_datalab_search,,,레인코트,1.49419,0.16805494945495933,srch_b02,,,,False
2026-07-24,naver_datalab_search,,,방수자켓,0.76562,0.08611102363267453,srch_b02,,,,False
2026-07-25,naver_datalab_search,,,반팔티,8.74289,1.0,srch_b02,,,,True
2026-07-25,naver_datalab_search,,,우산,12.81797,1.4661021698774663,srch_b02,,,,False
2026-07-25,naver_datalab_search,,,레인부츠,5.08767,0.5819208522582351,srch_b02,,,,False
2026-07-25,naver_datalab_search,,,레인코트,1.55593,0.17796518084981056,srch_b02,,,,False
2026-07-25,naver_datalab_search,,,방수자켓,0.59273,0.06779566024506771,srch_b02,,,,False
2026-07-26,naver_datalab_search,,,반팔티,10.1136,1.0,srch_b02,,,,True
2026-07-26,naver_datalab_search,,,우산,12.02766,1.1892560512577124,srch_b02,,,,False
2026-07-26,naver_datalab_search,,,레인부츠,4.07508,0.4029307071665876,srch_b02,,,,False
2026-07-26,naver_datalab_search,,,레인코트,1.18547,0.11721543268470179,srch_b02,,,,False
2026-07-26,naver_datalab_search,,,방수자켓,0.66683,0.06593398987501978,srch_b02,,,,False
